job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
BNK006,Anti-Money Laundering Analyst,BANKING,"AML, KYC, Transaction Monitoring, Regulatory Compliance, FATF, Investigation, SAR Filing",Monitor transactions for suspicious activity; Conduct KYC and CDD reviews; Prepare SARs; Ensure compliance with AML regulations; Liaise with regulators,AML KYC compliance transaction monitoring SAR regulatory investigation FATF,Mid,3,LinkedIn,"['AML', 'KYC', 'Transaction Monitoring', 'Regulatory Compliance', 'FATF', 'Investigation', 'SAR Filing']","['AML', 'KYC', 'compliance', 'transaction', 'monitoring', 'SAR', 'regulatory', 'investigation', 'FATF']",aml kyc transaction monitoring regulatory compliance fatf investigation sar filing,BANKING Anti-Money Laundering Analyst aml kyc transaction monitoring regulatory compliance fatf investigation sar filing mid 3 years,"AML, KYC, Transaction Monitoring, Regulatory Compliance, FATF, Investigation, SAR Filing",,,HR
ART002,Art Director,ARTS,"Creative Direction, Visual Storytelling, Adobe Creative Suite, Team Leadership, Brand Identity, Typography, Photography, Video Production",Lead creative projects; Direct visual output; Collaborate with designers; Develop brand identities; Review creative work,art director creative direction visual storytelling adobe creative suite team leadership brand identity typography photography video,Senior,7,LinkedIn,"['Creative Direction', 'Visual Storytelling', 'Adobe Creative Suite', 'Team Leadership', 'Brand Identity', 'Typography', 'Photography', 'Video Production']","['art director', 'creative direction', 'visual storytelling', 'adobe creative suite', 'team leadership', 'brand identity', 'typography', 'photography', 'video']",creative direction visual storytelling adobe creative suite team leadership brand identity typography photography video production,ARTS Art Director creative direction visual storytelling adobe creative suite team leadership brand identity typography photography video production senior 7 years,"Creative Direction, Visual Storytelling, Adobe Creative Suite, Team Leadership, Brand Identity, Typography, Photography, Video Production",,,HR
DM003,Content Strategist,DIGITAL-MEDIA,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",Develop content strategy aligned to business goals; Create editorial calendars; Oversee content production; Measure content performance; Drive SEO improvements,content strategy SEO editorial analytics copywriting CMS,Mid,3,LinkedIn,"['Content Strategy', 'SEO', 'Editorial Planning', 'Analytics', 'Copywriting', 'CMS']","['content', 'strategy', 'SEO', 'editorial', 'analytics', 'copywriting', 'CMS']",content strategy seo editorial planning analytics copywriting cms,DIGITAL-MEDIA Content Strategist content strategy seo editorial planning analytics copywriting cms mid 3 years,"Content Strategy, SEO, Editorial Planning, Analytics, Copywriting, CMS",,,DESIGNER
SAL004,Retail Sales Associate,SALES,"Customer Service, POS Systems, Product Knowledge, Merchandising, Cash Handling",Assist customers in selecting products; Process transactions; Maintain store presentation; Achieve individual sales targets; Handle customer enquiries and complaints,retail sales customer service POS merchandise cash handling,Junior,0,Indeed,"['Customer Service', 'POS Systems', 'Product Knowledge', 'Merchandising', 'Cash Handling']","['retail', 'sales', 'customer', 'service', 'POS', 'merchandise', 'cash', 'handling']",customer service pos systems product knowledge merchandising cash handling,SALES Retail Sales Associate customer service pos systems product knowledge merchandising cash handling junior 0 years,"Customer Service, POS Systems, Product Knowledge, Merchandising, Cash Handling",,,INFORMATION-TECHNOLOGY
ART005,Creative Director,ARTS,"Creative Leadership, Brand Identity, Campaign Development, Team Management, Pitching, Multi-channel",Lead creative output across all channels; Set creative vision and standards; Manage creative teams; Present and pitch to clients; Oversee campaign production,creative director leadership brand campaign multi-channel pitch creative vision,Senior,10,LinkedIn,"['Creative Leadership', 'Brand Identity', 'Campaign Development', 'Team Management', 'Pitching', 'Multi-channel']","['creative', 'director', 'leadership', 'brand', 'campaign', 'multi-channel', 'pitch', 'creative', 'vision']",creative leadership brand identity campaign development team management pitching multi-channel,ARTS Creative Director creative leadership brand identity campaign development team management pitching multi-channel senior 10 years,"Creative Leadership, Brand Identity, Campaign Development, Team Management, Pitching, Multi-channel",,,HR
ENG003,Electrical Engineer,ENGINEERING,"Circuit Design, AutoCAD Electrical, PLC, Power Systems, IEC Standards, MATLAB",Design electrical systems; Prepare engineering drawings; Conduct site inspections; Ensure compliance with IEC standards; Troubleshoot electrical faults,electrical engineering circuit design PLC power systems autocad IEC standards,Mid,4,LinkedIn,"['Circuit Design', 'AutoCAD Electrical', 'PLC', 'Power Systems', 'IEC Standards', 'MATLAB']","['electrical', 'engineering', 'circuit', 'design', 'PLC', 'power', 'systems', 'autocad', 'IEC', 'standards']",circuit design autocad electrical plc power systems iec standards matlab,ENGINEERING Electrical Engineer circuit design autocad electrical plc power systems iec standards matlab mid 4 years,"Circuit Design, AutoCAD Electrical, PLC, Power Systems, IEC Standards, MATLAB",,,INFORMATION-TECHNOLOGY
FIN005,CFO,FINANCE,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",Lead financial strategy and planning; Manage investor relations; Oversee financial reporting; Drive M&A transactions; Ensure regulatory compliance,CFO financial strategy IFRS M&A investor relations capital markets leadership,Senior,15,LinkedIn,"['Financial Strategy', 'IFRS', 'M&A', 'Investor Relations', 'P&L', 'Capital Markets', 'Leadership']","['CFO', 'financial', 'strategy', 'IFRS', 'M&A', 'investor', 'relations', 'capital', 'markets', 'leadership']",financial strategy ifrs m&a investor relations p&l capital markets leadership,FINANCE CFO financial strategy ifrs m&a investor relations p&l capital markets leadership senior 15 years,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",,,DESIGNER
FIN003,Risk Manager,FINANCE,"Risk Management, Basel III, Credit Risk, VaR, Python, SQL, Regulatory Reporting",Identify and measure financial risks; Develop risk frameworks; Produce regulatory reports; Advise senior management; Liaise with regulators,risk management credit VaR regulatory reporting Basel python sql,Mid,5,LinkedIn,"['Risk Management', 'Basel III', 'Credit Risk', 'VaR', 'Python', 'SQL', 'Regulatory Reporting']","['risk', 'management', 'credit', 'VaR', 'regulatory', 'reporting', 'Basel', 'python', 'sql']",risk management basel iii credit risk var python sql regulatory reporting,FINANCE Risk Manager risk management basel iii credit risk var python sql regulatory reporting mid 5 years,"Risk Management, Basel III, Credit Risk, VaR, Python, SQL, Regulatory Reporting",,,ADVOCATE
CHF003,Sous Chef,CHEF,"Kitchen Management, Culinary Techniques, Menu Development, HACCP, Team Leadership, Plating",Support executive chef in kitchen operations; Lead section chefs; Develop and test new dishes; Ensure food safety standards; Manage stock and ordering,sous chef kitchen leadership culinary menu development HACCP food safety,Mid,4,LinkedIn,"['Kitchen Management', 'Culinary Techniques', 'Menu Development', 'HACCP', 'Team Leadership', 'Plating']","['sous', 'chef', 'kitchen', 'leadership', 'culinary', 'menu', 'development', 'HACCP', 'food', 'safety']",kitchen management culinary techniques menu development haccp team leadership plating,CHEF Sous Chef kitchen management culinary techniques menu development haccp team leadership plating mid 4 years,"Kitchen Management, Culinary Techniques, Menu Development, HACCP, Team Leadership, Plating",,,HR
FIN002,Investment Banker,FINANCE,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",Execute M&A transactions; Build valuation models; Prepare pitch books; Conduct due diligence; Manage client relationships,investment banker ma dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,Senior,7,Financial Times Jobs,"['M&A', 'DCF Valuation', 'Pitch Books', 'Financial Modeling', 'Capital Markets', 'Excel', 'Bloomberg', 'Due Diligence', 'Client Relations', 'CFA']","['investment banker', 'ma', 'dcf valuation', 'pitch books', 'financial modeling', 'capital markets', 'excel', 'bloomberg', 'due diligence', 'client relations', 'cfa']",m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa,FINANCE Investment Banker m a dcf valuation pitch books financial modeling capital markets excel bloomberg due diligence client relations cfa senior 7 years,"M&A, DCF Valuation, Pitch Books, Financial Modeling, Capital Markets, Excel, Bloomberg, Due Diligence, Client Relations, CFA",,,TEACHER
FIN005,CFO,FINANCE,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",Lead financial strategy and planning; Manage investor relations; Oversee financial reporting; Drive M&A transactions; Ensure regulatory compliance,CFO financial strategy IFRS M&A investor relations capital markets leadership,Senior,15,LinkedIn,"['Financial Strategy', 'IFRS', 'M&A', 'Investor Relations', 'P&L', 'Capital Markets', 'Leadership']","['CFO', 'financial', 'strategy', 'IFRS', 'M&A', 'investor', 'relations', 'capital', 'markets', 'leadership']",financial strategy ifrs m&a investor relations p&l capital markets leadership,FINANCE CFO financial strategy ifrs m&a investor relations p&l capital markets leadership senior 15 years,"Financial Strategy, IFRS, M&A, Investor Relations, P&L, Capital Markets, Leadership",,,HR
CON_S002,Site Engineer,CONSTRUCTION,"Site Supervision, AutoCAD, Structural Drawing, Quality Control, Safety, MS Office, Survey Equipment, Material Management",Supervise site activities; Interpret drawings; Ensure quality; Monitor safety; Manage materials; Report progress,site engineer supervision autocad structural drawing quality control safety ms office survey equipment material management,Junior,2,Naukri,"['Site Supervision', 'AutoCAD', 'Structural Drawing', 'Quality Control', 'Safety', 'MS Office', 'Survey Equipment', 'Material Management']","['site engineer', 'supervision', 'autocad', 'structural drawing', 'quality control', 'safety', 'ms office', 'survey equipment', 'material management']",site supervision autocad structural drawing quality control safety ms office survey equipment material management,CONSTRUCTION Site Engineer site supervision autocad structural drawing quality control safety ms office survey equipment material management junior 2 years,"Site Supervision, AutoCAD, Structural Drawing, Quality Control, Safety, MS Office, Survey Equipment, Material Management",,,INFORMATION-TECHNOLOGY
